timestamp,server,latency,predicted,is_spike,spike_severity,suggested_server,improvement
1748457669.3074994,stackoverflow.com,16.0,106.58417032077251,False,0,,
1748457674.4206526,stackoverflow.com,17.0,28.983225731654073,False,0,,
1748457679.4827611,stackoverflow.com,20.0,18.788803748554024,False,0,,
1748457684.5577574,stackoverflow.com,22.0,19.828688010421786,False,0,,
1748457689.6662686,stackoverflow.com,29.0,21.67105080931283,False,0,,
1748457694.7324014,stackoverflow.com,30.666666666666668,27.82083188354916,False,0,,
1748457699.7953205,stackoverflow.com,30.714285714285715,30.201434153485856,False,0,,
1748457704.8768663,stackoverflow.com,32.25,30.636387549003047,False,0,,
1748457709.942069,stackoverflow.com,33.0,31.975462101752044,False,0,,
1748457715.0417151,stackoverflow.com,33.9,32.82441367604839,False,0,,
1748457720.118635,stackoverflow.com,36.1,33.79251790801719,False,0,,
1748457725.222192,stackoverflow.com,39.2,36.11760087625386,False,0,,
1748457730.306099,stackoverflow.com,40.5,38.89397306162125,False,0,,
1748457735.3607104,stackoverflow.com,40.7,40.273901045564074,False,0,,
1748457740.5404835,stackoverflow.com,38.5,40.625961894924494,False,0,,
1748457747.7328908,stackoverflow.com,36.7,38.854768675731336,False,0,,
1748457752.8655367,stackoverflow.com,36.4,37.08744407566352,False,0,,
1748457757.9389665,stackoverflow.com,34.9,36.532852254103595,False,0,,
1748457763.0664256,stackoverflow.com,33.8,35.225165982713996,False,0,,
1748457768.2047186,stackoverflow.com,30.9,34.095867398233835,False,0,,
1748457773.276577,stackoverflow.com,30.3,31.576527094279285,False,0,,
1748457778.477459,stackoverflow.com,30.6,30.5846618690398,False,0,,
1748457783.6329389,stackoverflow.com,31.9,30.839270475748457,False,0,,
1748457788.714917,stackoverflow.com,31.6,31.77107655964999,False,0,,
1748457793.7815492,stackoverflow.com,30.2,31.628935246100127,False,0,,
